Time,Q1,Q2,T1,T2,TSP1,TSP2
4.974210896492004395e+02,0.000000000000000000e+00,0.000000000000000000e+00,4.796900000000000119e+01,3.991199999999999903e+01,4.000000000000000000e+01,3.500000000000000000e+01
4.984084670543670654e+02,4.153369952524480269e+00,0.000000000000000000e+00,4.767900000000000205e+01,3.984799999999999898e+01,4.000000000000000000e+01,3.500000000000000000e+01
4.994121131896972656e+02,0.000000000000000000e+00,0.000000000000000000e+00,4.774300000000000210e+01,3.962199999999999989e+01,4.000000000000000000e+01,3.500000000000000000e+01
5.003999927043914795e+02,0.000000000000000000e+00,0.000000000000000000e+00,4.764600000000000080e+01,3.959000000000000341e+01,4.000000000000000000e+01,3.500000000000000000e+01
5.014030675888061523e+02,9.313159554978939880e+00,0.000000000000000000e+00,4.732399999999999807e+01,3.959000000000000341e+01,4.000000000000000000e+01,3.500000000000000000e+01
5.023913614749908447e+02,0.000000000000000000e+00,0.000000000000000000e+00,4.735600000000000165e+01,3.962199999999999989e+01,4.000000000000000000e+01,3.500000000000000000e+01
5.035548872947692871e+02,0.000000000000000000e+00,0.000000000000000000e+00,4.725999999999999801e+01,3.955799999999999983e+01,4.000000000000000000e+01,3.500000000000000000e+01
5.045555353164672852e+02,6.687651156526985829e+00,0.000000000000000000e+00,4.700200000000000244e+01,3.942900000000000205e+01,4.000000000000000000e+01,3.500000000000000000e+01
5.055460488796234131e+02,0.000000000000000000e+00,0.000000000000000000e+00,4.703399999999999892e+01,3.936399999999999721e+01,4.000000000000000000e+01,3.500000000000000000e+01
5.065470216274261475e+02,8.359119899163697909e+00,0.000000000000000000e+00,4.677600000000000335e+01,3.929999999999999716e+01,4.000000000000000000e+01,3.500000000000000000e+01
5.075373463630676270e+02,0.000000000000000000e+00,0.000000000000000000e+00,4.674399999999999977e+01,3.939600000000000080e+01,4.000000000000000000e+01,3.500000000000000000e+01
5.085386934280395508e+02,0.000000000000000000e+00,0.000000000000000000e+00,4.667999999999999972e+01,3.926800000000000068e+01,4.000000000000000000e+01,3.500000000000000000e+01
5.095284612178802490e+02,1.438398841594248800e+01,0.000000000000000000e+00,4.639000000000000057e+01,3.926800000000000068e+01,4.000000000000000000e+01,3.500000000000000000e+01
5.105300469398498535e+02,0.000000000000000000e+00,0.000000000000000000e+00,4.642199999999999704e+01,3.923499999999999943e+01,4.000000000000000000e+01,3.500000000000000000e+01
5.115199434757232666e+02,4.616927562139183649e+00,0.000000000000000000e+00,4.626100000000000279e+01,3.894500000000000028e+01,4.000000000000000000e+01,3.500000000000000000e+01
5.125210888385772705e+02,2.475742366478089096e+00,0.000000000000000000e+00,4.613199999999999790e+01,3.910600000000000165e+01,4.000000000000000000e+01,3.500000000000000000e+01
5.135111060142517090e+02,6.415388689232655040e+00,0.000000000000000000e+00,4.597099999999999653e+01,3.894500000000000028e+01,4.000000000000000000e+01,3.500000000000000000e+01
5.145123059749603271e+02,4.508942334704929777e+00,0.000000000000000000e+00,4.584199999999999875e+01,3.878399999999999892e+01,4.000000000000000000e+01,3.500000000000000000e+01
5.155020737648010254e+02,5.452825518106484637e+00,0.000000000000000000e+00,4.571300000000000097e+01,3.871999999999999886e+01,4.000000000000000000e+01,3.500000000000000000e+01
5.165036666393280029e+02,2.375377820472099444e+01,0.000000000000000000e+00,4.539099999999999824e+01,3.871999999999999886e+01,4.000000000000000000e+01,3.500000000000000000e+01
5.174930558204650879e+02,0.000000000000000000e+00,0.000000000000000000e+00,4.552000000000000313e+01,3.865500000000000114e+01,4.000000000000000000e+01,3.500000000000000000e+01
5.184951391220092773e+02,1.351160288431106871e+01,0.000000000000000000e+00,4.532600000000000051e+01,3.862299999999999756e+01,4.000000000000000000e+01,3.500000000000000000e+01
5.194841089248657227e+02,1.803238153604294070e+01,0.000000000000000000e+00,4.510099999999999909e+01,3.859100000000000108e+01,4.000000000000000000e+01,3.500000000000000000e+01
5.204873566627502441e+02,0.000000000000000000e+00,0.000000000000000000e+00,4.519700000000000273e+01,3.862299999999999756e+01,4.000000000000000000e+01,3.500000000000000000e+01
5.214756739139556885e+02,1.016638662712457020e+01,0.000000000000000000e+00,4.506799999999999784e+01,3.833299999999999841e+01,4.000000000000000000e+01,3.500000000000000000e+01
5.224787168502807617e+02,2.004235613420272344e+00,0.000000000000000000e+00,4.503600000000000136e+01,3.830100000000000193e+01,4.000000000000000000e+01,3.500000000000000000e+01
5.234670214653015137e+02,2.286678348993546450e+01,0.000000000000000000e+00,4.477799999999999869e+01,3.833299999999999841e+01,4.000000000000000000e+01,3.500000000000000000e+01
5.244701237678527832e+02,0.000000000000000000e+00,0.000000000000000000e+00,4.484300000000000352e+01,3.846200000000000330e+01,4.000000000000000000e+01,3.500000000000000000e+01
5.254585671424865723e+02,9.443387736010269151e+00,0.000000000000000000e+00,4.474600000000000222e+01,3.830100000000000193e+01,4.000000000000000000e+01,3.500000000000000000e+01
5.264610950946807861e+02,2.751508947620035883e+01,0.000000000000000000e+00,4.445600000000000307e+01,3.830100000000000193e+01,4.000000000000000000e+01,3.500000000000000000e+01
5.274499092102050781e+02,0.000000000000000000e+00,0.000000000000000000e+00,4.452100000000000080e+01,3.826899999999999835e+01,4.000000000000000000e+01,3.500000000000000000e+01
5.284525935649871826e+02,1.173938584134290330e+01,0.000000000000000000e+00,4.442399999999999949e+01,3.817199999999999704e+01,4.000000000000000000e+01,3.500000000000000000e+01
5.294412539005279541e+02,3.464621678357866941e+00,0.000000000000000000e+00,4.442399999999999949e+01,3.817199999999999704e+01,4.000000000000000000e+01,3.500000000000000000e+01
5.304439554214477539e+02,1.797198698469545519e+01,0.000000000000000000e+00,4.426299999999999812e+01,3.797899999999999920e+01,4.000000000000000000e+01,3.500000000000000000e+01
5.314325940608978271e+02,1.632832294338540891e+01,0.000000000000000000e+00,4.413400000000000034e+01,3.807500000000000284e+01,4.000000000000000000e+01,3.500000000000000000e+01
5.324350881576538086e+02,0.000000000000000000e+00,0.000000000000000000e+00,4.419800000000000040e+01,3.801100000000000279e+01,4.000000000000000000e+01,3.500000000000000000e+01
5.334240491390228271e+02,1.366548281032551238e+01,0.000000000000000000e+00,4.410199999999999676e+01,3.794599999999999795e+01,4.000000000000000000e+01,3.500000000000000000e+01
5.344261248111724854e+02,2.031344059815210557e+01,0.000000000000000000e+00,4.393999999999999773e+01,3.775300000000000011e+01,4.000000000000000000e+01,3.500000000000000000e+01
5.354151275157928467e+02,9.672085965429580767e+00,0.000000000000000000e+00,4.390800000000000125e+01,3.778499999999999659e+01,4.000000000000000000e+01,3.500000000000000000e+01
5.364170973300933838e+02,1.859960405647994719e+01,0.000000000000000000e+00,4.377900000000000347e+01,3.765599999999999881e+01,4.000000000000000000e+01,3.500000000000000000e+01
5.374061360359191895e+02,2.256119945416040196e+01,0.000000000000000000e+00,4.361800000000000210e+01,3.775300000000000011e+01,4.000000000000000000e+01,3.500000000000000000e+01
5.384085030555725098e+02,1.783523145276021538e+01,0.000000000000000000e+00,4.352100000000000080e+01,3.765599999999999881e+01,4.000000000000000000e+01,3.500000000000000000e+01
5.393974609375000000e+02,1.864830334405798595e+01,0.000000000000000000e+00,4.342499999999999716e+01,3.743099999999999739e+01,4.000000000000000000e+01,3.500000000000000000e+01
5.403998763561248779e+02,1.323189239220993940e+01,0.000000000000000000e+00,4.339300000000000068e+01,3.759199999999999875e+01,4.000000000000000000e+01,3.500000000000000000e+01
5.413888790607452393e+02,3.432337814327080139e+01,0.000000000000000000e+00,4.313499999999999801e+01,3.743099999999999739e+01,4.000000000000000000e+01,3.500000000000000000e+01
5.423910830020904541e+02,1.565017819425207968e+01,0.000000000000000000e+00,4.310300000000000153e+01,3.730199999999999960e+01,4.000000000000000000e+01,3.500000000000000000e+01
5.433801400661468506e+02,3.378107524902790715e+01,0.000000000000000000e+00,4.287700000000000244e+01,3.717300000000000182e+01,4.000000000000000000e+01,3.500000000000000000e+01
5.443821504116058350e+02,8.931123651425492582e+00,0.000000000000000000e+00,4.294100000000000250e+01,3.717300000000000182e+01,4.000000000000000000e+01,3.500000000000000000e+01
5.453714814186096191e+02,2.286619137946307134e+01,0.000000000000000000e+00,4.284499999999999886e+01,3.714099999999999824e+01,4.000000000000000000e+01,3.500000000000000000e+01
5.463735127449035645e+02,1.177587510215513511e+01,0.000000000000000000e+00,4.287700000000000244e+01,3.710799999999999699e+01,4.000000000000000000e+01,3.500000000000000000e+01
5.473628468513488770e+02,2.620357904858494180e+01,0.000000000000000000e+00,4.274799999999999756e+01,3.697899999999999920e+01,4.000000000000000000e+01,3.500000000000000000e+01
5.483649067878723145e+02,2.114923393251086736e+01,0.000000000000000000e+00,4.268399999999999750e+01,3.694700000000000273e+01,4.000000000000000000e+01,3.500000000000000000e+01
5.493541886806488037e+02,3.663664687009709553e+01,0.000000000000000000e+00,4.245799999999999841e+01,3.688300000000000267e+01,4.000000000000000000e+01,3.500000000000000000e+01
5.503562707901000977e+02,7.707454299126936803e-02,0.000000000000000000e+00,4.265100000000000335e+01,3.681799999999999784e+01,4.000000000000000000e+01,3.500000000000000000e+01
5.513456475734710693e+02,2.459761037689561292e+01,0.000000000000000000e+00,4.255499999999999972e+01,3.681799999999999784e+01,4.000000000000000000e+01,3.500000000000000000e+01
5.523472943305969238e+02,1.944806037274852883e+01,0.000000000000000000e+00,4.252199999999999847e+01,3.681799999999999784e+01,4.000000000000000000e+01,3.500000000000000000e+01
5.533369607925415039e+02,1.354937844571330885e+01,0.000000000000000000e+00,4.255499999999999972e+01,3.675399999999999778e+01,4.000000000000000000e+01,3.500000000000000000e+01
5.543386056423187256e+02,2.204663092043452366e+01,0.000000000000000000e+00,4.249000000000000199e+01,3.675399999999999778e+01,4.000000000000000000e+01,3.500000000000000000e+01
5.553281381130218506e+02,1.650911647857324382e+01,0.000000000000000000e+00,4.249000000000000199e+01,3.678600000000000136e+01,4.000000000000000000e+01,3.500000000000000000e+01
5.563299522399902344e+02,3.415869113828353676e+01,5.363597467107593886e+00,4.229699999999999704e+01,3.649600000000000222e+01,4.000000000000000000e+01,3.500000000000000000e+01
5.573193655014038086e+02,2.413671958959794495e+01,0.000000000000000000e+00,4.223199999999999932e+01,3.652799999999999869e+01,4.000000000000000000e+01,3.500000000000000000e+01
5.583210783004760742e+02,1.555452064341525897e+01,0.000000000000000000e+00,4.226500000000000057e+01,3.652799999999999869e+01,4.000000000000000000e+01,3.500000000000000000e+01
5.593106880187988281e+02,1.814231326793000676e+01,0.000000000000000000e+00,4.226500000000000057e+01,3.646399999999999864e+01,4.000000000000000000e+01,3.500000000000000000e+01
5.603121452331542969e+02,1.216817598961736380e+01,0.000000000000000000e+00,4.232900000000000063e+01,3.639900000000000091e+01,4.000000000000000000e+01,3.500000000000000000e+01
5.613020048141479492e+02,2.312546604249679660e+01,0.000000000000000000e+00,4.226500000000000057e+01,3.646399999999999864e+01,4.000000000000000000e+01,3.500000000000000000e+01
5.623034958839416504e+02,2.065996563373385442e+01,0.000000000000000000e+00,4.223199999999999932e+01,3.646399999999999864e+01,4.000000000000000000e+01,3.500000000000000000e+01
5.632933919429779053e+02,1.781007976617225452e+01,0.000000000000000000e+00,4.223199999999999932e+01,3.643200000000000216e+01,4.000000000000000000e+01,3.500000000000000000e+01
5.642949056625366211e+02,1.170431676855691450e+01,0.000000000000000000e+00,4.229699999999999704e+01,3.643200000000000216e+01,4.000000000000000000e+01,3.500000000000000000e+01
5.652847511768341064e+02,2.588054362442863621e+01,0.000000000000000000e+00,4.220000000000000284e+01,3.636699999999999733e+01,4.000000000000000000e+01,3.500000000000000000e+01
5.662863221168518066e+02,2.056532214833137928e+01,0.000000000000000000e+00,4.216799999999999926e+01,3.639900000000000091e+01,4.000000000000000000e+01,3.500000000000000000e+01
5.672761194705963135e+02,1.486684963354012368e+01,0.000000000000000000e+00,4.220000000000000284e+01,3.633500000000000085e+01,4.000000000000000000e+01,3.500000000000000000e+01
5.682776851654052734e+02,2.926421734440445022e+01,7.915423685102105367e-01,4.207099999999999795e+01,3.617399999999999949e+01,4.000000000000000000e+01,3.500000000000000000e+01
5.692670507431030273e+02,1.538741015267637380e+01,0.000000000000000000e+00,4.210399999999999920e+01,3.630299999999999727e+01,4.000000000000000000e+01,3.500000000000000000e+01
5.702690093517303467e+02,2.976560550320913379e+01,0.000000000000000000e+00,4.197500000000000142e+01,3.630299999999999727e+01,4.000000000000000000e+01,3.500000000000000000e+01
5.712584047317504883e+02,1.324399756588919175e+00,4.754122051143401251e+00,4.216799999999999926e+01,3.610900000000000176e+01,4.000000000000000000e+01,3.500000000000000000e+01
5.722601585388183594e+02,3.790735450585464861e+01,0.000000000000000000e+00,4.194200000000000017e+01,3.604500000000000171e+01,4.000000000000000000e+01,3.500000000000000000e+01
5.732497527599334717e+02,7.186761964004759307e+00,0.000000000000000000e+00,4.207099999999999795e+01,3.620600000000000307e+01,4.000000000000000000e+01,3.500000000000000000e+01
5.742510964870452881e+02,3.548821396030326270e+01,0.000000000000000000e+00,4.187800000000000011e+01,3.607699999999999818e+01,4.000000000000000000e+01,3.500000000000000000e+01
5.752411046028137207e+02,1.652145882147097566e+00,0.000000000000000000e+00,4.207099999999999795e+01,3.610900000000000176e+01,4.000000000000000000e+01,3.500000000000000000e+01
5.762421033382415771e+02,2.635564943486207312e+01,0.000000000000000000e+00,4.197500000000000142e+01,3.604500000000000171e+01,4.000000000000000000e+01,3.500000000000000000e+01
5.772320997714996338e+02,1.834728530455319628e+01,0.000000000000000000e+00,4.197500000000000142e+01,3.601299999999999812e+01,4.000000000000000000e+01,3.500000000000000000e+01
5.782331123352050781e+02,2.124314629313897029e+01,0.000000000000000000e+00,4.194200000000000017e+01,3.597999999999999687e+01,4.000000000000000000e+01,3.500000000000000000e+01
5.792230789661407471e+02,2.139024216508584786e+01,0.000000000000000000e+00,4.190999999999999659e+01,3.591599999999999682e+01,4.000000000000000000e+01,3.500000000000000000e+01
5.802240481376647949e+02,2.149838313719886429e+01,0.000000000000000000e+00,4.187800000000000011e+01,3.594800000000000040e+01,4.000000000000000000e+01,3.500000000000000000e+01
5.812141187191009521e+02,1.294918041046592094e+01,1.129658752857547022e+01,4.194200000000000017e+01,3.575500000000000256e+01,4.000000000000000000e+01,3.500000000000000000e+01
5.822150847911834717e+02,3.870387235552131244e+01,0.000000000000000000e+00,4.171699999999999875e+01,3.575500000000000256e+01,4.000000000000000000e+01,3.500000000000000000e+01
5.832050502300262451e+02,1.118367661630957244e+01,0.000000000000000000e+00,4.181300000000000239e+01,3.581900000000000261e+01,4.000000000000000000e+01,3.500000000000000000e+01
5.842061393260955811e+02,3.079607645369343061e+01,3.860084886920040148e+00,4.168500000000000227e+01,3.572299999999999898e+01,4.000000000000000000e+01,3.500000000000000000e+01
5.851961472034454346e+02,2.018134783258840770e+01,0.000000000000000000e+00,4.168500000000000227e+01,3.568999999999999773e+01,4.000000000000000000e+01,3.500000000000000000e+01
5.861975283622741699e+02,2.018557693358154737e+01,1.596383064427733167e+01,4.168500000000000227e+01,3.549699999999999989e+01,4.000000000000000000e+01,3.500000000000000000e+01
5.871873731613159180e+02,2.896184253686080012e+01,0.000000000000000000e+00,4.158800000000000097e+01,3.559400000000000119e+01,4.000000000000000000e+01,3.500000000000000000e+01
5.881886854171752930e+02,2.375608086584933432e+01,4.907628132893743000e+00,4.155599999999999739e+01,3.552900000000000347e+01,4.000000000000000000e+01,3.500000000000000000e+01
5.891785664558410645e+02,1.220958682378623550e+01,9.224088680981726185e+00,4.165200000000000102e+01,3.543299999999999983e+01,4.000000000000000000e+01,3.500000000000000000e+01
5.901799411773681641e+02,2.292680497200640133e+01,0.000000000000000000e+00,4.161999999999999744e+01,3.552900000000000347e+01,4.000000000000000000e+01,3.500000000000000000e+01
5.911699123382568359e+02,2.315913735978288557e+01,2.730550958198026734e+00,4.158800000000000097e+01,3.549699999999999989e+01,4.000000000000000000e+01,3.500000000000000000e+01
5.921711068153381348e+02,8.608832741612468809e+00,3.172993684429137318e+00,4.171699999999999875e+01,3.546500000000000341e+01,4.000000000000000000e+01,3.500000000000000000e+01
5.931611621379852295e+02,3.101795272670855397e+01,3.847777500566184727e+00,4.158800000000000097e+01,3.543299999999999983e+01,4.000000000000000000e+01,3.500000000000000000e+01
5.941621336936950684e+02,1.435468627749192727e+01,4.439323985498187852e+00,4.165200000000000102e+01,3.539999999999999858e+01,4.000000000000000000e+01,3.500000000000000000e+01
5.951521451473236084e+02,2.836159806579647125e+01,1.762627318561920120e+00,4.155599999999999739e+01,3.539999999999999858e+01,4.000000000000000000e+01,3.500000000000000000e+01
5.961531376838684082e+02,2.035875172806803590e+01,1.472467371208389331e+01,4.155599999999999739e+01,3.527100000000000080e+01,4.000000000000000000e+01,3.500000000000000000e+01
5.971433272361755371e+02,1.724778286509560132e+01,0.000000000000000000e+00,4.158800000000000097e+01,3.533599999999999852e+01,4.000000000000000000e+01,3.500000000000000000e+01
5.981445021629333496e+02,2.586116639072610468e+01,2.235644128839868472e+01,4.152300000000000324e+01,3.514300000000000068e+01,4.000000000000000000e+01,3.500000000000000000e+01
5.991344599723815918e+02,1.421579844074256371e+01,0.000000000000000000e+00,4.158800000000000097e+01,3.543299999999999983e+01,4.000000000000000000e+01,3.500000000000000000e+01
